SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
30968,"Cambridge® Monthly Wall Calendar, 15"" x 12"", Bianca, January To December 2021, 1461-707","Display this monthly wall calendar from Cambridge near your desk to remind yourself of upcoming appointments, events and deadlines. The stylish design will complement your space nicely.",<ul><li>1 page per month. Past and future months reference are displayed on each page.</li> <li>Unruled daily blocks for flexible scheduling. </li> <li>12 months: January to December. </li> <li>Pages are securely wire-bound with a hanging loop.</li></ul>,,"ACCO BRANDS USA, LLC",1461-707-21,EA,1.97,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31728,"AT-A-GLANCE® QuickNotes Monthly Wall Calendar, City Of Hope Pink Ribbon, 11"" x 8"", January To December 2022, PMPN5028","Plot out each month of the year in detail with the AT-A-GLANCE QuickNotes Wall Calendar. Designed for the home or business office, this wall calendar extends your planning space with a highlighted area for extended note-taking.",<ul><li>1 page per month. QuickNotes section at the top lets you jot down extended reminders and to-do lists.</li> <li>12 months: January to December.</li> <li>Paper resists ink bleed through for a continually fresh look each month.</li> <li>Wire binding makes it easy to flip from page to page.</li> <li>Charitable Donation with Purchase.</li></ul>,,"ACCO BRANDS USA, LLC",PMPN502822,EA,9.09,* Note important dates * QuickNotes * Monthly * City Of Hope Pink Ribbon Office Depot paper File folders FORAY pens and pencils,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32029,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Kansas Jayhawks, January to December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011802,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31362,,,<ul></ul>,,PERFECT TIMING INC,21998011812,EA,18.97,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31448,,,<ul></ul>,,PERFECT TIMING INC,21998011919,EA,17.35,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31034,"Day Designer® Monthly Wire-Bound Wall Calendar, 15"" x 12"", Peyton Navy, January To December 2021, 103627","Stay on top of your events, appointments and deadlines this year with a Day Designer Monthly Wire-Bound Wall Calendar. Spacious daily blocks give you plenty of room to pencil in notes, to-do's and reminders. The sturdy wall hook makes it easy to hang this",<ul><li>1 page per month.</li> <li>Spacious spreads include large daily blocks for scheduling.</li> <li>12 months: January to December.</li> <li>Pages are securely wire-bound.</li> <li>Sturdy wall hook is ideal for hanging.</li> <li>Peyton Navy print will complement your space.</li></ul>,"<p>Day Designer Wall Calendar features a chic, modern design for a stylish way to keep you on track and focused throughout your busy day. Twin-wire binding allows you to quickly turn the pages at the end of each month. Thick, premium-quality pages reduce ink bleed-through to ensure your writing stays legible. Monthly format offers ample writing space to keep track of your notes, ideas, appointments, reminders and more. Wall calendar ranges 12 months from January to December.</p>",BLUE SKY THE COLOR OF IMAGINATION LLC,103627-21DG21,EA,1.54,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30339,"Willow Creek Press Scenic Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Tuscany, January to December 2021, 13571","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Each month's grid is accompanied by photos of old-world Tuscany, offering majestic hills and countryside views.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,13571,EA,14.96,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31066,"TF Publishing Undated Wall Calendar, 12"" x 12"", My School Year",Help your child stay excited about school with help from the TF Publishing Undated Wall Calendar. The undated design and calendar prompts give them space to write in important dates and events for themselves.,"<ul><li>1 page per month.</li> <li>Each spread includes space to write in the month and each individual date.</li> <li>Large, unlined daily blocks give you plenty of planning space.</li> <li>Included are prompts for children to write in their school, their teacher and what they’re excited about starting school.</li> <li>Pages are securely saddle stitched.</li></ul>",,"THE TIME FACTORY, INC.",99-1019,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31229,"TF Publishing Scenic Monthly Wall Calendar, 12"" x 12"", Ohio Road Trip, January To December 2021","Brighten up your work space by hanging a TF Publishing Scenic Monthly Wall Calendar. Each monthly grid includes daily blocks with plenty of space for scheduling events and appointments, and full-color images add a touch of personality to your office.",<ul><li>1 page per month.</li> <li>Monthly grids include large daily blocks for scheduling.</li> <li>12 months: January to December.</li> <li>Includes a bonus 4-month view from January to April.</li> <li>Pages are securely saddle-stitched.</li></ul>,,"THE TIME FACTORY, INC.",21-1163,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30772,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Hunter & Jumper, January to December 2022, 18415","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Awe-inspiring photos that capture the elegance and athleticism of the hunter and jumper.</li></ul>",,WILLOW CREEK PRESS,18415,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31859,"TF Publishing Animal Wall Calendar, 12"" x 12"", Wolves, January To December 2022",Go wild with this TF Publishing Animal Wall Calendar. This calendar provides plenty of planning space and adds a lively touch to your home or business office.,<ul><li>Monthly layouts.</li> <li>12 months: January to December.</li> <li>Premium paper promotes a smooth writing experience.</li> <li>Includes a 4-month spread for the following year.</li></ul>,,"THE TIME FACTORY, INC.",22-1012,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31264,"TF Publishing Humor Monthly Wall Calendar, 12"" x 12"", Sassy Sasquatch, January To December 2021","Give yourself a laugh every time you look at your TF Publishing Humor Monthly Wall Calendar. Large daily blocks give you plenty of space for organized scheduling, while the humorous theme brightens up your work space.",<ul><li>1 page per month.</li> <li>Monthly grids include large daily blocks for scheduling.</li> <li>12 months: January to December.</li> <li>Pages are securely saddle-stitched.</li></ul>,,"THE TIME FACTORY, INC.",21-1034,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32423,"Lang Monthly Wall Calendar, 10”H x 13-7/16”W, Meadowland, January To December 2022",Stay on top of your busy schedule with help from the Lang monthly wall calendar. Each wall calendar features 12 full-color images to brighten your space.,<ul><li>1 page per month with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Linen-embossed paper stock offers durability.</li> <li>Brass hanging grommet helps prevent tearing.</li></ul>,,PERFECT TIMING INC,22991001931,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30644,"Willow Creek Press Animals Monthly Wall Calendar, What Horses Teach Us, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of horses and lessons that we can learn from them.</li></ul>",,WILLOW CREEK PRESS,13748,EA,15.45,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30416,"Willow Creek Press Sports Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Bass, January to December 2021, 10624",Keep up with your busy schedule using this Willow Creek Press wall calendar. A vivid image is displayed each month that helps transport you out of the office and into your favorite activities.,"<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Full-color photos of bass fishing in action accompany each monthly spread.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,10624,EA,15.56,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30108,"Office Depot® Brand Monthly Wall Calendar, 11"" x 8-1/8"", Black/Red, January To December 2020, OD201200","Hang this monthly wall calendar in your home or office to plan upcoming events, appointments and deadlines. Each page of the calendar has a full-year reference calendar, so you can make plans for the upcoming months.",<ul><li>1 page per month. Features a full-year reference calendar on each page for easy long-term planning.</li> <li>12 months: January to December.</li> <li>Pages are held in place with the stitched binding.</li></ul>,,OFFICE DEPOT,OD20120020,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32252,"Willow Creek Press Monthly Mini Wall Calendar, 7"" x 7"", Doug The Pug, January To December 2022","Personalize your work space and stay on top of your schedule with help from the Willow Creek Press Monthly Mini Wall Calendar. Spacious monthly spreads include large daily blocks for planning and a dedicated notes section to include reminders, to-do's and","<ul><li>2 pages per month.</li> <li>Spreads include large daily blocks, international holidays, a notes section and moon phases.</li> <li>12 months: January to December.</li> <li>Made from 100-lb paper stock.</li> <li>Pages are securely stapled.</li> <li>Wrapped in protective shrink wrap.</li></ul>",,WILLOW CREEK PRESS,20845,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
